Tanggal,ID_Raw,ID_Cleaned,Pukul,Katulampa (air),Katulampa (cuaca),Depok (air),Depok (cuaca),Manggarai (air),Manggarai (cuaca),Karet (air),Karet (cuaca),Krukut (air),Krukut (cuaca),Pesanggrahan (air),Pesanggrahan (cuaca),Angke (air),Angke (cuaca),Pluit (air),Pluit (cuaca),Pasar Ikan (air),Pasar Ikan (cuaca),Cipinang (air),Cipinang (cuaca),Sunter (air),Sunter (cuaca),Pulo Gadung (air),Pulo Gadung (cuaca)
21/10/2021,300,278,18:00,10,Mendung,90,Mendung Tipis,580,Mendung Tipis,250,Mendung Tipis,30,Terang,80,Mendung,85,Terang,-165,Terang,176,Terang,90,Mendung Tipis,90,Mendung Tipis,332,Mendung Tipis
21/10/2021,299,279,19:00,10,Mendung,95,Mendung,580,Mendung,250,Mendung,30,Terang,85,Mendung,80,Terang,-170,Terang,167,Terang,90,Mendung,90,Terang,332,Mendung
21/10/2021,298,280,20:00,10,Mendung,135,Mendung,580,Mendung,250,Mendung,40,Mendung,80,Mendung,80,Terang,-170,Mendung,166,Terang,90,Terang,90,Terang,332,Mendung Tipis
21/10/2021,297,281,21:00,10,Mendung,120,Mendung,580,Mendung,250,Mendung,30,Terang,100,Mendung,75,Terang,-175,Terang,151,Terang,90,Terang,90,Terang,331,Mendung
21/10/2021,296,282,22:00,10,Mendung,105,Mendung,580,Terang,250,Terang,30,Mendung,100,Mendung,70,Terang,-175,Terang,170,Terang,90,Terang,90,Terang,331,Mendung
21/10/2021,295,283,23:00,10,Mendung,100,Mendung,575,Terang,250,Terang,40,Terang,120,Mendung,70,Terang,-175,Terang,160,Terang,90,Terang,90,Terang,331,Mendung
22/10/2021,343,284,00:00,10,Mendung,95,Mendung Tipis,575,Terang,250,Terang,50,Terang,115,Mendung Tipis,65,Terang,-175,Terang,165,Terang,90,Terang,90,Terang,331,Terang
22/10/2021,342,285,01:00,10,Mendung,90,Mendung Tipis,575,Terang,250,Terang,30,Terang,110,Mendung Tipis,60,Terang,-180,Terang,165,Terang,90,Terang,90,Terang,331,Terang
22/10/2021,341,286,02:00,10,Mendung,90,Mendung Tipis,575,Terang,250,Terang,30,Terang,105,Mendung Tipis,60,Terang,-180,Terang,165,Terang,90,Terang,90,Terang,331,Terang
22/10/2021,340,287,03:00,10,Mendung,85,Mendung Tipis,575,Terang,250,Terang,20,Terang,100,Mendung Tipis,60,Terang,-185,Terang,168,Terang,90,Terang,90,Terang,331,Terang
22/10/2021,339,288,04:00,10,Mendung,85,Mendung Tipis,575,Terang,250,Terang,20,Terang,100,Mendung Tipis,55,Terang,-180,Terang,178,Terang,90,Terang,90,Terang,331,Terang
22/10/2021,338,289,05:00,10,Mendung,85,Mendung Tipis,575,Terang,250,Terang,20,Terang,100,Mendung Tipis,55,Terang,-185,Terang,188,Terang,90,Terang,90,Terang,330,Terang
22/10/2021,337,290,06:00,10,Mendung,85,Terang,575,Terang,260,Terang,20,Terang,100,Mendung Tipis,60,Terang,-185,Terang,190,Terang,90,Terang,90,Terang,330,Terang
22/10/2021,336,291,07:00,10,Mendung,85,Terang,620,Terang,280,Terang,20,Terang,80,Terang,70,Terang,-185,Terang,190,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,335,292,08:00,10,Terang,85,Terang,605,Terang,280,Terang,20,Terang,80,Terang,85,Terang,-185,Terang,200,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,334,293,09:00,10,Terang,85,Terang,595,Terang,280,Terang,20,Terang,80,Terang,95,Terang,-185,Terang,210,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,333,294,10:00,10,Terang,85,Terang,590,Terang,270,Terang,20,Terang,85,Mendung Tipis,95,Terang,-180,Terang,215,Terang,80,Terang,80,Terang,330,Terang
22/10/2021,332,295,11:00,10,Terang,85,Terang,585,Terang,270,Mendung Tipis,20,Terang,85,Terang,100,Terang,-180,Terang,220,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,331,296,12:00,10,Terang,85,Terang,580,Terang,270,Terang,20,Terang,80,Terang,100,Terang,-185,Terang,222,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,330,297,13:00,10,Terang,85,Mendung Tipis,580,Terang,270,Terang,20,Mendung Tipis,80,Terang,100,Terang,-180,Terang,210,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,329,298,14:00,10,Terang,85,Mendung Tipis,580,Terang,270,Terang,20,Mendung Tipis,80,Terang,100,Terang,-180,Terang,222,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,328,299,15:00,10,Terang,85,Mendung Tipis,575,Terang,270,Terang,20,Terang,80,Terang,100,Terang,-180,Terang,203,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,327,300,16:00,10,Terang,85,Terang,575,Terang,270,Terang,20,Terang,80,Mendung Tipis,70,Terang,-185,Terang,183,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,326,301,17:00,10,Terang,85,Mendung Tipis,575,Terang,270,Terang,20,Mendung Tipis,80,Terang,80,Mendung Tipis,-180,Terang,180,Terang,90,Terang,90,Terang,330,Terang
22/10/2021,325,302,18:00,10,Hujan,85,Mendung Tipis,575,Mendung Tipis,270,Terang,20,Mendung Tipis,80,Terang,80,Terang,-185,Terang,175,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,324,303,19:00,30,Hujan,85,Mendung Tipis,575,Mendung Tipis,260,Terang,20,Mendung Tipis,80,Mendung Tipis,80,Terang,-185,Terang,167,Terang,80,Terang,90,Terang,330,Terang
22/10/2021,323,304,20:00,30,Gerimis,85,Mendung,575,Mendung Tipis,260,Terang,20,Mendung Tipis,80,Terang,70,Terang,-185,Terang,160,Terang,80,Terang,80,Terang,330,Terang
22/10/2021,322,305,21:00,20,Mendung Tipis,85,Mendung,575,Mendung Tipis,260,Terang,20,Mendung Tipis,80,Mendung,70,Terang,-185,Terang,165,Terang,80,Mendung Tipis,80,Terang,330,Terang
22/10/2021,321,306,22:00,20,Mendung Tipis,85,Mendung Tipis,575,Mendung Tipis,260,Terang,20,Mendung Tipis,80,Mendung Tipis,60,Terang,-185,Gerimis,160,Mendung Tipis,80,Terang,80,Terang,330,Mendung Tipis
22/10/2021,320,307,23:00,30,Mendung Tipis,85,Mendung Tipis,570,Mendung Tipis,250,Terang,20,Mendung Tipis,75,Mendung Tipis,55,Terang,-190,Gerimis,150,Mendung,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,368,308,00:00,20,Mendung Tipis,140,Mendung Tipis,570,Mendung Tipis,250,Terang,20,Mendung Tipis,75,Mendung Tipis,55,Terang,-190,Gerimis,150,Gerimis,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,367,309,01:00,20,Mendung Tipis,135,Mendung Tipis,570,Terang,250,Terang,20,Mendung Tipis,75,Mendung Tipis,55,Terang,-185,Gerimis,160,Gerimis,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,366,310,02:00,20,Mendung Tipis,125,Mendung Tipis,565,Terang,250,Terang,30,Mendung Tipis,75,Mendung Tipis,55,Terang,-190,Terang,168,Terang,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,365,311,03:00,10,Mendung Tipis,115,Mendung Tipis,565,Terang,250,Terang,50,Mendung Tipis,75,Mendung Tipis,55,Terang,-190,Terang,168,Terang,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,364,312,04:00,10,Mendung Tipis,105,Mendung Tipis,565,Terang,250,Terang,50,Mendung,75,Mendung Tipis,55,Terang,-190,Terang,174,Terang,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,363,313,05:00,10,Mendung Tipis,105,Mendung Tipis,565,Terang,250,Terang,50,Mendung,75,Mendung Tipis,55,Terang,-190,Terang,188,Terang,80,Mendung Tipis,80,Terang,330,Mendung Tipis
23/10/2021,362,314,06:00,10,Mendung Tipis,105,Terang,565,Terang,250,Terang,50,Mendung Tipis,75,Terang,55,Terang,-190,Terang,190,Terang,80,Mendung Tipis,80,Terang,330,Terang
23/10/2021,361,315,07:00,10,Terang,100,Terang,565,Terang,250,Terang,30,Terang,75,Terang,55,Terang,-190,Terang,195,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,360,316,08:00,10,Terang,100,Terang,590,Terang,250,Terang,30,Terang,75,Terang,55,Terang,-190,Terang,202,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,359,317,09:00,10,Terang,100,Terang,620,Terang,250,Terang,30,Terang,75,Terang,40,Terang,-185,Terang,203,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,358,318,10:00,10,Terang,94,Terang,10,Terang,280,Terang,30,Terang,75,Terang,40,Terang,-185,Terang,210,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,357,319,11:00,10,Terang,95,Terang,630,Terang,300,Terang,30,Terang,70,Terang,40,Terang,-185,Terang,213,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,356,320,12:00,10,Terang,85,Terang,625,Terang,280,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,210,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,355,321,13:00,10,Terang,90,Terang,625,Terang,280,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,208,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,354,322,14:00,10,Terang,90,Terang,620,Terang,270,Terang,30,Terang,70,Terang,40,Terang,-175,Terang,208,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,353,323,15:00,10,Terang,90,Terang,610,Terang,270,Terang,20,Terang,70,Terang,40,Terang,-175,Terang,194,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,352,324,16:00,10,Terang,90,Terang,610,Terang,269,Terang,20,Terang,65,Terang,40,Terang,-180,Terang,190,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,351,325,17:00,10,Terang,90,Mendung,605,Terang,260,Terang,20,Terang,60,Hujan,40,Terang,-180,Terang,178,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,350,326,18:00,10,Mendung Tipis,95,Mendung Tipis,600,Terang,260,Terang,20,Terang,110,Mendung,40,Terang,-180,Terang,165,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,349,327,19:00,10,Mendung Tipis,90,Mendung Tipis,595,Terang,260,Terang,20,Terang,110,Mendung,40,Terang,-180,Terang,158,Terang,20,Terang,80,Terang,330,Terang
23/10/2021,348,328,20:00,10,Mendung Tipis,95,Mendung Tipis,595,Terang,260,Terang,20,Terang,110,Mendung,40,Terang,-185,Terang,152,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,347,329,21:00,10,Mendung Tipis,90,Mendung Tipis,590,Terang,260,Terang,20,Terang,100,Mendung,40,Terang,-185,Terang,154,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,346,330,22:00,10,Mendung Tipis,85,Mendung Tipis,590,Terang,260,Terang,30,Terang,100,Mendung,40,Terang,-185,Terang,157,Terang,80,Terang,80,Terang,330,Terang
23/10/2021,345,331,23:00,10,Mendung Tipis,10,Mendung Tipis,590,Terang,260,Terang,30,Terang,90,Mendung,40,Terang,-185,Terang,158,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,393,332,00:00,10,Mendung Tipis,85,Terang,580,Terang,250,Terang,20,Terang,90,Mendung,40,Terang,-190,Terang,170,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,392,333,01:00,10,Mendung Tipis,85,Mendung Tipis,580,Terang,260,Terang,30,Terang,90,Mendung Tipis,40,Terang,-185,Terang,153,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,391,334,02:00,10,Mendung Tipis,85,Terang,580,Terang,250,Terang,30,Terang,90,Mendung Tipis,40,Terang,-185,Terang,150,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,390,335,03:00,10,Mendung Tipis,85,Terang,580,Terang,250,Terang,30,Terang,90,Mendung Tipis,40,Terang,-185,Terang,175,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,389,336,04:00,10,Mendung Tipis,85,Terang,580,Terang,250,Terang,20,Terang,90,Mendung,40,Terang,-190,Terang,170,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,388,337,05:00,10,Mendung Tipis,85,Terang,580,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-190,Terang,183,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,387,338,06:00,10,Mendung Tipis,85,Terang,20,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-190,Terang,195,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,386,339,07:00,10,Terang,85,Terang,580,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-190,Terang,204,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,385,340,08:00,10,Terang,85,Terang,580,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-190,Terang,208,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,384,341,09:00,10,Terang,85,Terang,580,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-190,Terang,210,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,383,342,10:00,10,Terang,80,Terang,575,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-185,Terang,218,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,382,343,11:00,10,Terang,80,Terang,575,Terang,250,Terang,20,Terang,70,Terang,40,Terang,-180,Terang,220,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,381,344,12:00,10,Terang,80,Terang,575,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,222,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,380,345,13:00,10,Terang,80,Terang,575,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,209,Terang,80,Terang,80,Terang,331,Terang
24/10/2021,379,346,14:00,10,Terang,80,Terang,575,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,205,Terang,80,Terang,80,Terang,331,Terang
24/10/2021,378,347,15:00,10,Terang,80,Terang,570,Terang,250,Terang,10,Terang,70,Mendung Tipis,40,Terang,-180,Terang,204,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,377,348,16:00,10,Mendung,80,Terang,570,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,198,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,376,349,17:00,10,Mendung,80,Terang,570,Terang,250,Terang,10,Terang,70,Mendung Tipis,40,Terang,-180,Terang,185,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,375,350,18:00,10,Gerimis,80,Mendung Tipis,570,Terang,250,Terang,10,Terang,70,Mendung Tipis,40,Terang,-180,Terang,175,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,374,351,19:00,10,Mendung Tipis,80,Terang,570,Terang,250,Terang,20,Terang,70,Mendung Tipis,40,Terang,-180,Terang,165,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,373,352,20:00,10,Mendung,80,Terang,570,Terang,250,Terang,20,Mendung Tipis,70,Mendung Tipis,40,Terang,-180,Terang,160,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,372,353,21:00,10,Mendung,80,Terang,570,Terang,250,Terang,20,Terang,70,Mendung Tipis,40,Terang,-185,Terang,158,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,371,354,22:00,10,Mendung,80,Terang,570,Terang,250,Terang,10,Terang,70,Mendung Tipis,40,Terang,-185,Terang,148,Terang,80,Terang,80,Terang,330,Terang
24/10/2021,370,355,23:00,10,Mendung,80,Mendung Tipis,570,Terang,250,Terang,10,Terang,70,Mendung Tipis,40,Terang,-185,Terang,153,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,418,356,00:00,10,Mendung Tipis,80,Mendung Tipis,570,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-185,Terang,145,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,417,357,01:00,10,Mendung,80,Mendung Tipis,570,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,150,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,416,358,02:00,10,Mendung,80,Mendung Tipis,570,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,150,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,415,359,03:00,10,Mendung,80,Mendung Tipis,560,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,155,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,414,360,04:00,10,Mendung Tipis,80,Mendung Tipis,560,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,161,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,413,361,05:00,10,Mendung Tipis,80,Mendung Tipis,560,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,175,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,412,362,06:00,10,Terang,80,Terang,560,Terang,250,Terang,10,Terang,70,Terang,40,,-190,Terang,185,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,411,363,07:00,10,Terang,80,Terang,560,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,205,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,410,364,08:00,10,Terang,80,Terang,565,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,203,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,409,365,09:00,10,Terang,80,Terang,565,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,215,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,408,366,10:00,10,Terang,80,Terang,565,Terang,250,Terang,10,Terang,70,Terang,40,Terang,-190,Terang,215,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,407,367,11:00,10,Terang,80,Terang,565,Terang,250,Terang,10,Terang,65,Terang,40,Terang,-190,Terang,215,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,406,368,12:00,10,Mendung,80,Mendung Tipis,580,Gerimis,260,Hujan,10,Terang,65,Terang,40,Mendung,-190,Terang,213,Terang,80,Terang,80,Mendung Tipis,330,Gerimis
25/10/2021,405,369,13:00,10,Terang,80,Mendung,595,Mendung,280,Mendung,10,Mendung,65,Terang,65,Hujan,-185,Terang,210,Mendung,80,Terang,80,Mendung Tipis,330,Terang
25/10/2021,404,370,14:00,10,Mendung Tipis,80,Mendung,580,Terang,280,Terang,10,Mendung Tipis,65,Gerimis,145,Mendung,-185,Terang,210,Terang,80,Terang,80,Mendung Tipis,330,Terang
25/10/2021,403,371,15:00,10,Mendung,80,Mendung,570,Terang,280,Terang,10,Mendung Tipis,65,Mendung Tipis,155,Mendung,-185,Terang,205,Terang,80,Terang,80,Terang,330,Terang
25/10/2021,402,372,16:00,10,Mendung,80,Hujan,570,Mendung,260,Terang,10,Mendung Tipis,65,Hujan,145,Mendung,-190,Terang,192,Mendung Tipis,80,Terang,80,Mendung Tipis,330,Mendung
25/10/2021,401,373,17:00,10,Gerimis,80,Mendung,565,Mendung Tipis,270,Mendung,10,Gerimis,75,Mendung,145,Mendung,-185,Hujan,180,Hujan,80,Mendung Tipis,80,Mendung Tipis,330,Mendung
25/10/2021,400,374,18:00,10,Mendung Tipis,80,Mendung Tipis,565,Mendung Tipis,270,Mendung Tipis,10,Mendung Tipis,75,Mendung Tipis,125,Mendung,-180,Mendung,175,Mendung Tipis,80,Mendung Tipis,80,Mendung Tipis,330,Mendung Tipis
25/10/2021,399,375,19:00,10,Mendung,110,Mendung Tipis,565,Mendung Tipis,260,Mendung Tipis,50,Mendung Tipis,75,Mendung Tipis,95,Mendung,-185,Mendung,165,Terang,80,Terang,80,Mendung Tipis,330,Terang
25/10/2021,398,376,20:00,10,Mendung,100,Mendung Tipis,565,Mendung Tipis,250,Mendung Tipis,50,Mendung Tipis,75,Mendung Tipis,90,Mendung,-185,Terang,160,Terang,80,Terang,80,Mendung Tipis,330,Terang
25/10/2021,397,377,21:00,10,Mendung,100,Mendung Tipis,560,Mendung Tipis,250,Terang,30,Terang,80,Mendung Tipis,60,Mendung,-185,Terang,150,Terang,80,Terang,90,Mendung Tipis,330,Terang
25/10/2021,396,378,22:00,10,Mendung,90,Mendung Tipis,560,Mendung Tipis,270,Terang,20,Terang,90,Mendung Tipis,60,Mendung,-185,Terang,150,Terang,80,Terang,100,Mendung Tipis,330,Terang
25/10/2021,395,379,23:00,10,Mendung,85,Mendung Tipis,560,Mendung Tipis,270,Terang,20,Terang,90,Mendung Tipis,55,Mendung,-180,Terang,155,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,443,380,00:00,10,Mendung,85,Mendung Tipis,560,Mendung Tipis,270,Terang,20,Terang,90,Mendung Tipis,50,Mendung Tipis,-180,Terang,155,Terang,90,Terang,90,Terang,330,Terang
26/10/2021,442,381,01:00,10,Mendung,85,Mendung Tipis,560,Mendung Tipis,270,Terang,10,Terang,85,Mendung Tipis,50,Mendung Tipis,-180,Terang,145,Terang,90,Terang,90,Terang,330,Terang
26/10/2021,441,382,02:00,10,Mendung,85,Mendung Tipis,560,Mendung Tipis,270,Terang,10,Terang,85,Mendung Tipis,50,Mendung Tipis,-180,Terang,145,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,440,383,03:00,10,Mendung,85,Mendung Tipis,570,Mendung Tipis,250,Terang,10,Terang,85,Mendung Tipis,50,Mendung Tipis,-180,Terang,150,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,439,384,04:00,10,Mendung,85,Mendung Tipis,580,Mendung Tipis,250,Terang,10,Terang,80,Mendung Tipis,50,Terang,-180,Terang,160,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,438,385,05:00,10,Mendung,85,Mendung Tipis,585,Terang,250,Terang,10,Terang,80,Mendung Tipis,50,Terang,-180,Terang,170,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,437,386,06:00,10,Mendung,80,Terang,585,Terang,250,Terang,10,Terang,75,Terang,40,Terang,-180,Terang,180,Terang,80,Terang,90,Terang,330,Terang
26/10/2021,436,387,07:00,10,Mendung,80,Terang,585,Terang,260,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,192,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,435,388,08:00,10,Mendung,80,Terang,590,Terang,260,Terang,10,Terang,70,Terang,40,Terang,-180,Terang,205,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,434,389,09:00,10,Terang,80,Terang,585,Terang,260,Terang,10,Terang,70,Terang,50,Terang,-180,Terang,210,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,433,390,10:00,10,Terang,80,Terang,585,Terang,260,Terang,10,Terang,70,Terang,50,Terang,-180,Terang,212,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,432,391,11:00,10,Terang,80,Terang,580,Terang,260,Terang,10,Terang,70,Terang,50,Terang,-180,Terang,224,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,431,392,12:00,10,Terang,80,Terang,580,Terang,260,Terang,10,Terang,70,Terang,50,Terang,-180,Terang,218,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,430,393,13:00,10,Terang,80,Terang,570,Mendung,260,Mendung Tipis,10,Mendung Tipis,65,Terang,50,Mendung,-180,Terang,220,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,429,394,14:00,10,Terang,80,Terang,570,Mendung,260,Mendung,10,Mendung Tipis,65,Terang,50,Mendung,-180,Terang,215,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,428,395,15:00,10,Mendung Tipis,80,Mendung Tipis,585,Terang,290,Mendung,10,Terang,65,Terang,50,Terang,-180,Terang,217,Terang,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,427,396,16:00,10,Mendung Tipis,80,Mendung Tipis,590,Terang,300,Terang,10,Terang,65,Terang,50,Terang,-185,Terang,210,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,426,397,17:00,10,Hujan,80,Mendung,580,Terang,290,Terang,10,Terang,65,Terang,50,Terang,-185,Terang,204,Terang,80,Terang,80,Terang,330,Terang
26/10/2021,425,398,18:00,50,Mendung,80,Mendung,575,Terang,260,Terang,10,Mendung Tipis,65,Mendung Tipis,40,Terang,-180,Terang,185,Terang,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,424,399,19:00,50,Mendung,80,Mendung,575,Terang,260,Terang,10,Mendung Tipis,65,Mendung Tipis,40,Terang,-185,Mendung,185,Terang,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,423,400,20:00,50,Mendung,80,Mendung Tipis,570,Terang,250,Mendung Tipis,10,Mendung Tipis,65,Mendung Tipis,40,Mendung Tipis,-185,Mendung,174,Mendung,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,422,401,21:00,40,Mendung,85,Mendung Tipis,570,Terang,250,Gerimis,10,Mendung Tipis,65,Mendung Tipis,40,Mendung Tipis,-185,Gerimis,168,Mendung,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,421,402,22:00,30,Mendung,185,Mendung Tipis,570,Terang,250,Mendung,10,Mendung Tipis,65,Mendung Tipis,40,Mendung Tipis,-185,Mendung,160,Mendung Tipis,80,Mendung Tipis,80,Terang,330,Terang
26/10/2021,420,403,23:00,30,Mendung,165,Mendung Tipis,570,Mendung Tipis,250,Mendung Tipis,10,Mendung Tipis,65,Mendung Tipis,40,Terang,-185,Mendung Tipis,155,Mendung Tipis,80,Mendung Tipis,80,Terang,330,Terang
27/10/2021,468,404,00:00,20,Mendung Tipis,150,Mendung Tipis,565,Mendung Tipis,250,Mendung Tipis,40,Mendung Tipis,65,Mendung Tipis,40,Terang,-185,Mendung Tipis,150,Mendung Tipis,80,Mendung Tipis,80,Terang,330,Terang
27/10/2021,467,405,01:00,20,Mendung Tipis,145,Mendung Tipis,565,Mendung Tipis,250,Mendung Tipis,60,Mendung Tipis,65,Mendung Tipis,40,Terang,-180,Mendung Tipis,153,Terang,80,Mendung Tipis,80,Terang,330,Mendung Tipis
27/10/2021,466,406,02:00,20,Mendung Tipis,130,Mendung Tipis,565,Mendung Tipis,250,Mendung Tipis,70,Mendung Tipis,65,Mendung Tipis,40,Terang,-180,Mendung Tipis,153,Terang,80,Mendung Tipis,80,Mendung Tipis,330,Gerimis
